Year                 ,Drug_Status
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,About right
1982,Don't know
1982,About right
1982,Don't know
1982,About right
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Don't know
1982,Too little
1982,Too much
1982,Too little
1982,Too little
1982,Too much
1982,About right
1982,Too little
1982,No answer
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,Too much
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Don't know
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too much
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too much
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,Don't know
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Too much
1982,Too much
1982,Too little
1982,About right
1982,About right
1982,About right
1982,Too much
1982,Too little
1982,Too little
1982,Don't know
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Too much
1982,Don't know
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,About right
1982,Too little
1982,Too little
1982,Too much
1982,Too much
1982,Too little
1982,Don't know
1982,Too little
1982,About right
1982,Too much
1982,Too little
1982,Too much
1982,About right
1982,Too much
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Don't know
1982,Don't know
1982,Too little
1982,Too little
1982,About right
1982,Too much
1982,About right
1982,Too little
1982,Too little
1982,About right
1982,About right
1982,About right
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,About right
1982,Too little
1982,Too much
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too much
1982,About right
1982,Too little
1982,Don't know
1982,Don't know
1982,About right
1982,About right
1982,No answer
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Too much
1982,Too little
1982,Too little
1982,Too little
1982,Too much
1982,About right
1982,Too little
1982,About right
1982,About right
1982,About right
1982,About right
1982,About right
1982,Too little
1982,Too little
1982,Too much
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,About right
1982,Don't know
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too much
1982,Too little
1982,Too much
1982,Don't know
1982,Too little
1982,Too little
1982,Too much
1982,Too little
1982,Too little
1982,Too little
1982,Too much
1982,Don't know
1982,Too much
1982,About right
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,About right
1982,About right
1982,About right
1982,About right
1982,Too much
1982,Too little
1982,Too little
1982,Don't know
1982,About right
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,About right
1982,Too much
1982,Too much
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Don't know
1982,Don't know
1982,About right
1982,Too little
1982,About right
1982,About right
1982,About right
1982,Don't know
1982,About right
1982,About right
1982,Too little
1982,Too little
1982,About right
1982,Don't know
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too much
1982,Too little
1982,About right
1982,Too little
1982,About right
1982,About right
1982,Too little
1982,Too much
1982,Don't know
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,About right
1982,Too little
1982,Too much
1982,Too little
1982,Too little
1982,No answer
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,About right
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,No answer
1982,Don't know
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too much
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too much
1982,Too little
1982,Don't know
1982,Don't know
1982,Too little
1982,About right
1982,Too little
1982,About right
1982,Don't know
1982,About right
1982,Too little
1982,About right
1982,About right
1982,Too little
1982,Don't know
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too much
1982,Too little
1982,About right
1982,About right
1982,Too little
1982,Too little
1982,Don't know
1982,About right
1982,Too little
1982,Too much
1982,Too little
1982,About right
1982,Don't know
1982,Too little
1982,Too little
1982,About right
1982,About right
1982,Too much
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Don't know
1982,About right
1982,About right
1982,Too little
1982,Too much
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,About right
1982,Too little
1982,About right
1982,Too little
1982,About right
1982,Too little
1982,Too much
1982,Too little
1982,About right
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,About right
1982,Don't know
1982,Too much
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Don't know
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Don't know
1982,Too little
1982,Don't know
1982,About right
1982,Too little
1982,Too little
1982,About right
1982,Don't know
1982,Too little
1982,About right
1982,Too little
1982,Don't know
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,About right
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,About right
1982,Don't know
1982,Too little
1982,Too much
1982,Don't know
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,Don't know
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,Too much
1982,About right
1982,Too much
1982,Too little
1982,Don't know
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,About right
1982,Too little
1982,About right
1982,Don't know
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,About right
1982,About right
1982,Too much
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Don't know
1982,About right
1982,About right
1982,Too much
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too much
1982,Too little
1982,Too little
1982,Too much
1982,About right
1982,Too little
1982,Too little
1982,Don't know
1982,Don't know
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,About right
1982,Too little
1982,Too much
1982,Too little
1982,About right
1982,Too much
1982,About right
1982,Don't know
1982,Too little
1982,Too little
1982,Too little
1982,Too much
1982,Too little
1982,About right
1982,About right
1982,Too little
1982,About right
1982,Too much
1982,About right
1982,Too little
1982,About right
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Too much
1982,About right
1982,About right
1982,About right
1982,About right
1982,Too little
1982,About right
1982,About right
1982,About right
1982,Too little
1982,Don't know
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too much
1982,About right
1982,Too little
1982,About right
1982,About right
1982,Too little
1982,Don't know
1982,Too little
1982,Too little
1982,Too much
1982,About right
1982,Too much
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,About right
1982,Too much
1982,About right
1982,Don't know
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,Don't know
1982,Too little
1982,About right
1982,About right
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,About right
1982,Don't know
1982,Don't know
1982,Too much
1982,About right
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Don't know
1982,About right
1982,About right
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,Don't know
1982,About right
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Don't know
1982,Too little
1982,Too much
1982,Too little
1982,About right
1982,About right
1982,About right
1982,Too little
1982,About right
1982,Too little
1982,Too much
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,About right
1982,Too little
1982,About right
1982,Too little
1982,Don't know
1982,Too little
1982,Don't know
1982,Don't know
1982,Too little
1982,About right
1982,About right
1982,Too much
1982,About right
1982,Don't know
1982,About right
1982,Too little
1982,Don't know
1982,Too little
1982,Too little
1982,Don't know
1982,Too much
1982,About right
1982,About right
1982,Too little
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,Too little
1982,About right
1982,About right
1982,Don't know
1982,Too little
1982,Too little
1982,About right
1982,Too little
1982,About right
1982,Don't know
1982,Don't know
1982,Too little
1982,Too little
1982,Don't know
1982,Don't know
1982,Too little
1982,Don't know
1982,About right
1982,Too little
